match,group,is_participating,start,end,content
35,0,yes,154189,156599,"35
FAMILY  Tricholomataceae, Order Agaricales, Class Agaricomycetes, Phylum Basidiomycota
LATIN NAME(S)  Rimbachia neckerae  (Fr.) Redhead^  Can. J. Bot. 62: 879. 1984;  == Cyphella neckerae  (Fr.) Fr.;  = Leptoglossum candidum  D.A. Reid
ENGLISH NAME(S)  
NOTES  Rimbachia neckerae is recognized by its small size, white pitcher-shaped or helmet-shaped to bell-shaped cap, smooth to slightly wrinkled spore-bearing surface, growth on algal fluxes and amongst mosses on soil or old wood, and microscopically by the pip-shaped to broadly elliptic or almond-shaped spores.^ RANGE A collection was examined from BC (Redhead(7)), and it is also found (very rarely) in Europe.
CHEMICAL REACTIONS  
CAP  0.08-1.2cm, urceolate (having the shape of a pitcher, with a large body and small mouth) to bell-shaped or conchate, thin, very delicate, translucent, margin incurved becoming uneven; white^, (Redhead), 0.8-1.2cm, urceolate, helmet-shaped to campanulate [bell-shaped] or conchate; white; smooth or minutely tomentulose, margin slightly fringed, incurved becoming even, (Watling)
FLESH  thin; colorless^ (Watling)
UNDERSIDE  smooth, becoming rugose [wrinkled] only in the center; white^, (Redhead)
STEM  eccentric rudimentary pseudostem^, (Redhead), absent or replaced by eccentric rudimentary pseudostem (Watling)
ODOR  not recorded
TASTE  not recorded
EDIBILITY  
HABITAT  gregarious on algal fluxes and amongst mosses on soil or (according to Watling) old wood
SPORE DEPOSIT  presumably white or whitish, but not recorded
MICROSCOPIC  spores 8-10.5(12) x (4)5-6(7) microns, pip-shaped to broadly elliptic or almond-shaped, smooth, nonamyloid, thin-walled, with prominent apiculus^; trama hyphae 5-11 microns wide, subparallel, only slightly interwoven, thin-walled, colorless, smooth, clamped, nonamyloid, the pellicular hyphae similar with the occasional end semi-erect and sometimes slightly clavate to capitate, (Redhead), pleurocystidia and cheilocystidia absent; clamp connections present, (Watling)
NAME ORIGIN  means 'of Neckera' referring to habitat on Neckera curtipendula (= Antitrichia curtipendula (Hedw.) Brid., a moss that grows on trees and rocks in areas of high precipitation)
SIMILAR  Rimbachia bryophila is similar but R. neckerae has smooth or at most centrally wrinkled surface rather than gill-like radiating folds. Rimbachia arachnoidea has round spores.
SOURCES  Redhead(7), Watling(2)
"
35,1,yes,154189,154192,35

35,2,yes,154192,154198,FAMILY
35,3,yes,154199,154279," Tricholomataceae, Order Agaricales, Class Agaricomycetes, Phylum Basidiomycota
"
35,4,yes,154279,154292,LATIN NAME(S)
35,5,yes,154293,154428, Rimbachia neckerae  (Fr.) Redhead^  Can. J. Bot. 62: 879. 1984;  == Cyphella neckerae  (Fr.) Fr.;  = Leptoglossum candidum  D.A. Reid

35,6,yes,154428,154443,ENGLISH NAME(S)
35,7,yes,154444,154446, 

35,8,yes,154446,154451,NOTES
35,9,yes,154452,154861," Rimbachia neckerae is recognized by its small size, white pitcher-shaped or helmet-shaped to bell-shaped cap, smooth to slightly wrinkled spore-bearing surface, growth on algal fluxes and amongst mosses on soil or old wood, and microscopically by the pip-shaped to broadly elliptic or almond-shaped spores.^ RANGE A collection was examined from BC (Redhead(7)), and it is also found (very rarely) in Europe.
"
35,10,yes,154861,154879,CHEMICAL REACTIONS
35,11,yes,154880,154882, 

35,12,yes,154882,154885,CAP
35,13,yes,154886,155266," 0.08-1.2cm, urceolate (having the shape of a pitcher, with a large body and small mouth) to bell-shaped or conchate, thin, very delicate, translucent, margin incurved becoming uneven; white^, (Redhead), 0.8-1.2cm, urceolate, helmet-shaped to campanulate [bell-shaped] or conchate; white; smooth or minutely tomentulose, margin slightly fringed, incurved becoming even, (Watling)
"
35,14,yes,155266,155271,FLESH
35,15,yes,155272,155300, thin; colorless^ (Watling)

35,16,yes,155300,155309,UNDERSIDE
35,17,yes,155310,155384," smooth, becoming rugose [wrinkled] only in the center; white^, (Redhead)
"
35,18,yes,155384,155388,STEM
35,19,no,-1,-1,
35,20,no,-1,-1,
35,21,yes,155389,155501," eccentric rudimentary pseudostem^, (Redhead), absent or replaced by eccentric rudimentary pseudostem (Watling)
"
35,22,yes,155501,155505,ODOR
35,23,yes,155506,155520, not recorded

35,24,yes,155520,155525,TASTE
35,25,yes,155526,155540, not recorded

35,26,yes,155540,155549,EDIBILITY
35,27,yes,155549,155552,  

35,28,yes,155552,155559,HABITAT
35,29,yes,155560,155650, gregarious on algal fluxes and amongst mosses on soil or (according to Watling) old wood

35,30,yes,155650,155663,SPORE DEPOSIT
35,31,yes,155663,155711,"  presumably white or whitish, but not recorded
"
35,32,yes,155711,155722,MICROSCOPIC
35,33,yes,155723,156194," spores 8-10.5(12) x (4)5-6(7) microns, pip-shaped to broadly elliptic or almond-shaped, smooth, nonamyloid, thin-walled, with prominent apiculus^; trama hyphae 5-11 microns wide, subparallel, only slightly interwoven, thin-walled, colorless, smooth, clamped, nonamyloid, the pellicular hyphae similar with the occasional end semi-erect and sometimes slightly clavate to capitate, (Redhead), pleurocystidia and cheilocystidia absent; clamp connections present, (Watling)
"
35,34,yes,156194,156205,NAME ORIGIN
35,35,yes,156206,156383," means 'of Neckera' referring to habitat on Neckera curtipendula (= Antitrichia curtipendula (Hedw.) Brid., a moss that grows on trees and rocks in areas of high precipitation)
"
35,36,yes,156383,156390,SIMILAR
35,37,yes,156391,156567, Rimbachia bryophila is similar but R. neckerae has smooth or at most centrally wrinkled surface rather than gill-like radiating folds. Rimbachia arachnoidea has round spores.

35,38,yes,156567,156574,SOURCES
35,39,yes,156574,156599,"  Redhead(7), Watling(2)
"
36,0,yes,156599,158811,"36
FAMILY  Stereopsidaceae, Order Stereopsidales, Class Agaricomycetes, Phylum Basidiomycota
LATIN NAME(S)  Stereopsis humphreyi  (Burt) Redhead & D.A. Reid^  Can. J. Bot. 61: 3088. 1983;  == Craterellus humphreyi  Burt
ENGLISH NAME(S)  
NOTES  Also listed in Clubs and Other categories. Features include white, tough, thin-fleshed, dry fruitbodies with kidney-shaped to funnel-shaped or spatula-shaped cap, often with convoluted margins, smooth or almost smooth spore-bearing surface underneath, and upright lateral stem.^ RANGE Stereopsis humphreyi is found at least in BC, WA, and OR, (Trudell). The type was from WA (Burt(9)).
CHEMICAL REACTIONS  
CAP  single or rarely 2 or 3 per stem, 0.6-2.9cm wide, becoming kidney-shaped to funnel-shaped, cleft on one side to the stem, often with convoluted (markedly wavy) margins, dull white on upper surface, dry, silky when young, nearly smooth to wrinkled, later most becoming obscurely zoned-ridged and often minutely floccose scaly or rough towards stem^, (Redhead), ""sometimes looking like a kitchen spatula and at other times like a small fleshless chanterelle"", (Trudell)
FLESH  membranous and soft^, (Redhead)
UNDERSIDE  decurrent, nearly smooth but sometimes when old with low radiating wrinkles or more prominent furrows, creamy white, demarcated from stem^, (Redhead)
STEM  1-3cm x 0.1-0.3cm, stuffed to hollow, tough, pliant; white (but when old faintly cinnamon), velvety, a few bald except at base, base with hairs^, (Redhead)
ODOR  
TASTE  
EDIBILITY  
HABITAT  gregarious on mossy needle beds, cones, twigs, fern fronds, and mosses, in coniferous forest^, (Redhead), on cones and other litter of conifers, especially Picea sitchensis (Sitka spruce), in rather wet areas, (Trudell)
SPORE DEPOSIT  
MICROSCOPIC  spores 6.5-9 x 3.5-5.5 microns, narrowly to broadly oval to elliptic, smooth, inamyloid, prominent oblique apiculus, walls thin to pronounced, mostly with one droplet^; basidia (3-)4-spored, 36-49 x 4-5.2 microns, narrowly clavate, with basal clamp connection; cystidia none; clamp connections present, (Redhead)
NAME ORIGIN  after the collector C.J. Humphrey
SIMILAR  
SOURCES  Redhead(46), Trudell(4)*, Burt(9) (as Craterellus humphreyi)
"
36,1,yes,156599,156602,36

36,2,yes,156602,156608,FAMILY
36,3,yes,156609,156692," Stereopsidaceae, Order Stereopsidales, Class Agaricomycetes, Phylum Basidiomycota
"
36,4,yes,156692,156705,LATIN NAME(S)
36,5,yes,156706,156819, Stereopsis humphreyi  (Burt) Redhead & D.A. Reid^  Can. J. Bot. 61: 3088. 1983;  == Craterellus humphreyi  Burt

36,6,yes,156819,156834,ENGLISH NAME(S)
36,7,yes,156835,156837, 

36,8,yes,156837,156842,NOTES
36,9,yes,156843,157230," Also listed in Clubs and Other categories. Features include white, tough, thin-fleshed, dry fruitbodies with kidney-shaped to funnel-shaped or spatula-shaped cap, often with convoluted margins, smooth or almost smooth spore-bearing surface underneath, and upright lateral stem.^ RANGE Stereopsis humphreyi is found at least in BC, WA, and OR, (Trudell). The type was from WA (Burt(9)).
"
36,10,yes,157230,157248,CHEMICAL REACTIONS
36,11,yes,157249,157251, 

36,12,yes,157251,157254,CAP
36,13,yes,157255,157724," single or rarely 2 or 3 per stem, 0.6-2.9cm wide, becoming kidney-shaped to funnel-shaped, cleft on one side to the stem, often with convoluted (markedly wavy) margins, dull white on upper surface, dry, silky when young, nearly smooth to wrinkled, later most becoming obscurely zoned-ridged and often minutely floccose scaly or rough towards stem^, (Redhead), ""sometimes looking like a kitchen spatula and at other times like a small fleshless chanterelle"", (Trudell)
"
36,14,yes,157724,157729,FLESH
36,15,yes,157730,157763," membranous and soft^, (Redhead)
"
36,16,yes,157763,157772,UNDERSIDE
36,17,yes,157773,157924," decurrent, nearly smooth but sometimes when old with low radiating wrinkles or more prominent furrows, creamy white, demarcated from stem^, (Redhead)
"
36,18,yes,157924,157928,STEM
36,19,no,-1,-1,
36,20,no,-1,-1,
36,21,yes,157929,158086," 1-3cm x 0.1-0.3cm, stuffed to hollow, tough, pliant; white (but when old faintly cinnamon), velvety, a few bald except at base, base with hairs^, (Redhead)
"
36,22,yes,158086,158090,ODOR
36,23,yes,158091,158093, 

36,24,yes,158093,158098,TASTE
36,25,yes,158099,158101, 

36,26,yes,158101,158110,EDIBILITY
36,27,yes,158110,158113,  

36,28,yes,158113,158120,HABITAT
36,29,yes,158121,158342," gregarious on mossy needle beds, cones, twigs, fern fronds, and mosses, in coniferous forest^, (Redhead), on cones and other litter of conifers, especially Picea sitchensis (Sitka spruce), in rather wet areas, (Trudell)
"
36,30,yes,158342,158355,SPORE DEPOSIT
36,31,yes,158355,158358,  

36,32,yes,158358,158369,MICROSCOPIC
36,33,yes,158370,158684," spores 6.5-9 x 3.5-5.5 microns, narrowly to broadly oval to elliptic, smooth, inamyloid, prominent oblique apiculus, walls thin to pronounced, mostly with one droplet^; basidia (3-)4-spored, 36-49 x 4-5.2 microns, narrowly clavate, with basal clamp connection; cystidia none; clamp connections present, (Redhead)
"
36,34,yes,158684,158695,NAME ORIGIN
36,35,yes,158696,158731, after the collector C.J. Humphrey

36,36,yes,158731,158738,SIMILAR
36,37,yes,158739,158741, 

36,38,yes,158741,158748,SOURCES
36,39,yes,158748,158811,"  Redhead(46), Trudell(4)*, Burt(9) (as Craterellus humphreyi)
"
37,0,yes,158811,163082,"37
FAMILY  Thelephoraceae, Order Thelephorales, Class Agaricomycetes, Phylum Basidiomycota
LATIN NAME(S)  Thelephora palmata  Scop. ex Fr.^  Syst. Myc. 1: 432. 1821
ENGLISH NAME(S)  fetid false coral, stinking earthfan
NOTES  Thelephora spp. are treated more fully under the Corals category. Many of them can have vein-like patterns. This species is also included in the Corals category. Features of Thelephora palmata include 1) multiple branching from a common base, 2) more or less erect, flattened, tough branches that are purplish brown to chocolate brown or darker, the tips whitish when actively growing, 3) short stem, 4) garlic to unpleasant-fetid odor, 5) growth under trees and along paths, and 6) elliptic-angular spiny spores. ^ RANGE Distribution includes WA, PE, PQ, CA, CO, CT, DC, DE, IA, IL, MO, NC, NH, NJ, NY, OH, and PA, (Ginns), OR (Zeller), and BC (in Redhead). There are collections from BC at the University of British Columbia. It is widespread and fairly common in North America, Europe, and Asia, (Trudell).
CHEMICAL REACTIONS  trama is deeply cyanescent in KOH, the hymenium not cyanescent in KOH (Corner(4))
CAP  fruitbodies up to 10cm or more wide, 2-10cm high, usually profusely branched from common base, flattened branches, tips also flattened (palm-like), purplish brown to chocolate brown or darker, tips usually paler (whitish) when still actively growing^, (Arora), in tufts up to 5cm wide, up to 10cm high, clavarioid, cespitose, with flattened, palmatifid, multifid, or dichotomous branching, branches very numerous, dilating 0.4-1.2cm, wide in the lower axils, subfastigiate [somewhat bundled], often connate [joined by growth], becoming ligulate [strap-like] or cylindric 0.1-0.2cm wide; spore-bearing surface amphigenous, surface smooth, white when young, then fuscous purple, chocolate brown to blackish brown, often with a violet tinge, (Corner)
FLESH  tough, leathery^, (Arora), fibrous, tough, (Corner), tough, leathery; brownish, (Schalkwijk-Barendsen) thin
UNDERSIDE  with similar colors to upper side
STEM  'present only as a common base or short ""trunk"" below the branches'^, (Arora), up to 1.5cm long and 0.4cm wide, irregular, soon dividing, (Corner), carrot-shaped (narrowing downward), sometimes very short but can be up to 6cm long and up to 3cm wide, (Schalkwijk-Barendsen)
ODOR  garlic-like, becoming fetid (unpleasant) when old^, (Arora), strong, fetid, particularly on drying, commonly without odor when fresh, (Corner), fetid, of rotting cabbage or garlic, disappears when drying, (Schalkwijk-Barendsen)
TASTE  
EDIBILITY  unknown (Phillips), inedible (Schalkwijk-Barendsen)
HABITAT  moist ground in coniferous woods, also in grassy fields^, (Ginns), single or in groups on moist ground in woods and at their edges, often along woodland paths, late fall, winter, or spring, (Arora, for California), on the ground in coniferous woods, (Corner), August to November, later in California, (Phillips)
SPORE DEPOSIT  dark reddish brown, (Arora), purple-brown (Buczacki)
MICROSCOPIC  spores 8-11 x 7-8 microns, elliptic-angular, spiny^, (Arora), spores 8-12 x 7-9 microns, angular-lobate, echinulate [finely spiny] with spines 0.5-1.5 microns long, fuscous purple, 1-2 droplets; basidia 2-4-spored, 70-100 x 9-12 microns, sterigmata 7-12 microns long; hymenium amphigenous, often sterile on the upper side of oblique branches; cystidia none; hyphae 3-9 microns wide, with clamp connections, thin-walled in the branches, becoming thick-walled (up to 1 micron) in the stem, colorless or pale brown, often secondarily septate; trama deeply cyanescent in KOH, the hymenium not cyanescent, (Corner)
NAME ORIGIN  from Latin meaning ""palmfrond"" or ""broom"", (Schalkwijk-Barendsen)
SIMILAR  Thelephora terrestris is more frilly and flower-like and has very little odor (Trudell). Thelephora anthocephala 1) has a mild odor in the type variety (but may be foetid in var. americana), 2) its trama is not cyanescent in KOH, and 3) there are morphological features that are difficult to describe (see Bessette(2) p.425 and less directly Corner(4)). 
SOURCES  Corner(4), Arora(1)*, Phillips(1)*, Trudell(4)*, Miller(14)*, Schalkwijk-Barendsen(1)*, Burt(3), Redhead(5), Zeller(2), Ginns(5), Buczacki(1)*, Desjardin(6)*, Bessette(2)
"
37,1,yes,158811,158814,37

37,2,yes,158814,158820,FAMILY
37,3,yes,158821,158902," Thelephoraceae, Order Thelephorales, Class Agaricomycetes, Phylum Basidiomycota
"
37,4,yes,158902,158915,LATIN NAME(S)
37,5,yes,158916,158976, Thelephora palmata  Scop. ex Fr.^  Syst. Myc. 1: 432. 1821

37,6,yes,158976,158991,ENGLISH NAME(S)
37,7,yes,158992,159030," fetid false coral, stinking earthfan
"
37,8,yes,159030,159035,NOTES
37,9,yes,159036,159847," Thelephora spp. are treated more fully under the Corals category. Many of them can have vein-like patterns. This species is also included in the Corals category. Features of Thelephora palmata include 1) multiple branching from a common base, 2) more or less erect, flattened, tough branches that are purplish brown to chocolate brown or darker, the tips whitish when actively growing, 3) short stem, 4) garlic to unpleasant-fetid odor, 5) growth under trees and along paths, and 6) elliptic-angular spiny spores. ^ RANGE Distribution includes WA, PE, PQ, CA, CO, CT, DC, DE, IA, IL, MO, NC, NH, NJ, NY, OH, and PA, (Ginns), OR (Zeller), and BC (in Redhead). There are collections from BC at the University of British Columbia. It is widespread and fairly common in North America, Europe, and Asia, (Trudell).
"
